block.minecraft.banner.half_vertical.white,White Per Pale,baki fen da zonge
block.minecraft.banner.half_horizontal.black,Black Per Fess,cerni fen da faxe
block.minecraft.banner.half_horizontal.red,Red Per Fess,kirmi fen da faxe
block.minecraft.banner.half_horizontal.green,Green Per Fess,lugi fen da faxe
block.minecraft.banner.half_horizontal.brown,Brown Per Fess,bruni fen da faxe
block.minecraft.banner.half_horizontal.blue,Blue Per Fess,nili fen da faxe
block.minecraft.banner.half_horizontal.purple,Purple Per Fess,violeti fen da faxe
block.minecraft.banner.half_horizontal.cyan,Cyan Per Fess,ciani fen da faxe
block.minecraft.banner.half_horizontal.light_gray,Light Gray Per Fess,mirdo huyorangi fen da faxe
block.minecraft.banner.half_horizontal.gray,Gray Per Fess,huyorangi fen da faxe
block.minecraft.banner.half_horizontal.pink,Pink Per Fess,rozorangi fen da faxe
block.minecraft.banner.half_horizontal.lime,Lime Per Fess,Lime fen da faxe
block.minecraft.banner.half_horizontal.yellow,Yellow Per Fess,limonorangi fen da faxe
block.minecraft.banner.half_horizontal.light_blue,Light Blue Per Fess,samanonili fen da faxe
block.minecraft.banner.half_horizontal.magenta,Magenta Per Fess,majenti fen da faxe
block.minecraft.banner.half_horizontal.orange,Orange Per Fess,oranji fen da faxe
block.minecraft.banner.half_horizontal.white,White Per Fess,baki fen da faxe
block.minecraft.banner.half_vertical_right.black,Black Per Pale Inverted,cerni ali fen da zonge
block.minecraft.banner.half_vertical_right.red,Red Per Pale Inverted,kirmi ali fen da zonge
block.minecraft.banner.half_vertical_right.green,Green Per Pale Inverted,lugi ali fen da zonge
block.minecraft.banner.half_vertical_right.brown,Brown Per Pale Inverted,bruni ali fen da zonge
block.minecraft.banner.half_vertical_right.blue,Blue Per Pale Inverted,nili ali fen da zonge
block.minecraft.banner.half_vertical_right.purple,Purple Per Pale Inverted,violeti ali fen da zonge
block.minecraft.banner.half_vertical_right.cyan,Cyan Per Pale Inverted,ciani ali fen da zonge
block.minecraft.banner.half_vertical_right.light_gray,Light Gray Per Pale Inverted,mirdo huyorangi ali fen da zonge
block.minecraft.banner.half_vertical_right.gray,Gray Per Pale Inverted,huyorangi ali fen da zonge
block.minecraft.banner.half_vertical_right.pink,Pink Per Pale Inverted,rozorangi ali fen da zonge
block.minecraft.banner.half_vertical_right.lime,Lime Per Pale Inverted,Lime ali fen da zonge
block.minecraft.banner.half_vertical_right.yellow,Yellow Per Pale Inverted,limonorangi ali fen da zonge
block.minecraft.banner.half_vertical_right.light_blue,Light Blue Per Pale Inverted,samanonili ali fen da zonge
block.minecraft.banner.half_vertical_right.magenta,Magenta Per Pale Inverted,majenti ali fen da zonge
block.minecraft.banner.half_vertical_right.orange,Orange Per Pale Inverted,oranji ali fen da zonge
block.minecraft.banner.half_vertical_right.white,White Per Pale Inverted,baki ali fen da zonge
block.minecraft.banner.half_horizontal_bottom.black,Black Per Fess Inverted,cerni ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.red,Red Per Fess Inverted,kirmi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.green,Green Per Fess Inverted,lugi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.brown,Brown Per Fess Inverted,bruni ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.blue,Blue Per Fess Inverted,nili ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.purple,Purple Per Fess Inverted,violeti ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.cyan,Cyan Per Fess Inverted,ciani ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.light_gray,Light Gray Per Fess Inverted,mirdo huyorangi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.gray,Gray Per Fess Inverted,huyorangi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.pink,Pink Per Fess Inverted,rozorangi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.lime,Lime Per Fess Inverted,Lime ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.yellow,Yellow Per Fess Inverted,limonorangi ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.light_blue,Light Blue Per Fess Inverted,samanonili ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.magenta,Magenta Per Fess Inverted,majenti ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.orange,Orange Per Fess Inverted,oranji ali fen da faxe
block.minecraft.banner.half_horizontal_bottom.white,White Per Fess Inverted,baki ali fen da faxe
block.minecraft.banner.creeper.black,Black Creeper Charge,cerni figure da kriper
block.minecraft.banner.creeper.red,Red Creeper Charge,kirmi figure da kriper
block.minecraft.banner.creeper.green,Green Creeper Charge,lugi figure da kriper
block.minecraft.banner.creeper.brown,Brown Creeper Charge,bruni figure da kriper
block.minecraft.banner.creeper.blue,Blue Creeper Charge,nili figure da kriper
block.minecraft.banner.creeper.purple,Purple Creeper Charge,violeti figure da kriper
block.minecraft.banner.creeper.cyan,Cyan Creeper Charge,ciani figure da kriper
block.minecraft.banner.creeper.light_gray,Light Gray Creeper Charge,mirdo huyorangi figure da kriper
block.minecraft.banner.creeper.gray,Gray Creeper Charge,huyorangi figure da kriper
block.minecraft.banner.creeper.pink,Pink Creeper Charge,rozorangi figure da kriper
block.minecraft.banner.creeper.lime,Lime Creeper Charge,Lime figure da kriper
block.minecraft.banner.creeper.yellow,Yellow Creeper Charge,limonorangi figure da kriper
block.minecraft.banner.creeper.light_blue,Light Blue Creeper Charge,samanonili figure da kriper
block.minecraft.banner.creeper.magenta,Magenta Creeper Charge,majenti figure da kriper
block.minecraft.banner.creeper.orange,Orange Creeper Charge,oranji figure da kriper
block.minecraft.banner.creeper.white,White Creeper Charge,baki figure da kriper
block.minecraft.banner.bricks.black,Black Field Masoned,cerni Field Masoned
block.minecraft.banner.bricks.red,Red Field Masoned,kirmi Field Masoned
block.minecraft.banner.bricks.green,Green Field Masoned,lugi Field Masoned
block.minecraft.banner.bricks.brown,Brown Field Masoned,bruni Field Masoned
block.minecraft.banner.bricks.blue,Blue Field Masoned,nili Field Masoned
block.minecraft.banner.bricks.purple,Purple Field Masoned,violeti Field Masoned
block.minecraft.banner.bricks.cyan,Cyan Field Masoned,ciani Field Masoned
block.minecraft.banner.bricks.light_gray,Light Gray Field Masoned,mirdo huyorangi Field Masoned
block.minecraft.banner.bricks.gray,Gray Field Masoned,huyorangi Field Masoned
block.minecraft.banner.bricks.pink,Pink Field Masoned,rozorangi Field Masoned
block.minecraft.banner.bricks.lime,Lime Field Masoned,Lime Field Masoned
block.minecraft.banner.bricks.yellow,Yellow Field Masoned,limonorangi Field Masoned
block.minecraft.banner.bricks.light_blue,Light Blue Field Masoned,samanonili Field Masoned
block.minecraft.banner.bricks.magenta,Magenta Field Masoned,majenti Field Masoned
block.minecraft.banner.bricks.orange,Orange Field Masoned,oranji Field Masoned
block.minecraft.banner.bricks.white,White Field Masoned,baki Field Masoned
block.minecraft.banner.gradient.black,Black Gradient,cerni xefi darjomaidane
block.minecraft.banner.gradient.red,Red Gradient,kirmi xefi darjomaidane
block.minecraft.banner.gradient.green,Green Gradient,lugi xefi darjomaidane
block.minecraft.banner.gradient.brown,Brown Gradient,bruni xefi darjomaidane
block.minecraft.banner.gradient.blue,Blue Gradient,nili xefi darjomaidane
block.minecraft.banner.gradient.purple,Purple Gradient,violeti xefi darjomaidane
block.minecraft.banner.gradient.cyan,Cyan Gradient,ciani xefi darjomaidane
block.minecraft.banner.gradient.light_gray,Light Gray Gradient,mirdo huyorangi xefi darjomaidane
block.minecraft.banner.gradient.gray,Gray Gradient,huyorangi xefi darjomaidane
block.minecraft.banner.gradient.pink,Pink Gradient,rozorangi xefi darjomaidane
block.minecraft.banner.gradient.lime,Lime Gradient,Lime xefi darjomaidane
block.minecraft.banner.gradient.yellow,Yellow Gradient,limonorangi xefi darjomaidane
block.minecraft.banner.gradient.light_blue,Light Blue Gradient,samanonili xefi darjomaidane
block.minecraft.banner.gradient.magenta,Magenta Gradient,majenti xefi darjomaidane
block.minecraft.banner.gradient.orange,Orange Gradient,oranji xefi darjomaidane
block.minecraft.banner.gradient.white,White Gradient,baki xefi darjomaidane
block.minecraft.banner.gradient_up.black,Black Base Gradient,cerni bazi darjomaidane
block.minecraft.banner.gradient_up.red,Red Base Gradient,kirmi bazi darjomaidane
block.minecraft.banner.gradient_up.green,Green Base Gradient,lugi bazi darjomaidane
block.minecraft.banner.gradient_up.brown,Brown Base Gradient,bruni bazi darjomaidane
block.minecraft.banner.gradient_up.blue,Blue Base Gradient,nili bazi darjomaidane
block.minecraft.banner.gradient_up.purple,Purple Base Gradient,violeti bazi darjomaidane
block.minecraft.banner.gradient_up.cyan,Cyan Base Gradient,ciani bazi darjomaidane
block.minecraft.banner.gradient_up.light_gray,Light Gray Base Gradient,mirdo huyorangi bazi darjomaidane
block.minecraft.banner.gradient_up.gray,Gray Base Gradient,huyorangi bazi darjomaidane
block.minecraft.banner.gradient_up.pink,Pink Base Gradient,rozorangi bazi darjomaidane
block.minecraft.banner.gradient_up.lime,Lime Base Gradient,Lime bazi darjomaidane
block.minecraft.banner.gradient_up.yellow,Yellow Base Gradient,limonorangi bazi darjomaidane
block.minecraft.banner.gradient_up.light_blue,Light Blue Base Gradient,samanonili bazi darjomaidane
block.minecraft.banner.gradient_up.magenta,Magenta Base Gradient,majenti bazi darjomaidane
block.minecraft.banner.gradient_up.orange,Orange Base Gradient,oranji bazi darjomaidane
block.minecraft.banner.gradient_up.white,White Base Gradient,baki bazi darjomaidane
block.minecraft.banner.skull.black,Black Skull Charge,cerni figure da saroste
block.minecraft.banner.skull.red,Red Skull Charge,kirmi figure da saroste
block.minecraft.banner.skull.green,Green Skull Charge,lugi figure da saroste
block.minecraft.banner.skull.brown,Brown Skull Charge,bruni figure da saroste
block.minecraft.banner.skull.blue,Blue Skull Charge,nili figure da saroste
block.minecraft.banner.skull.purple,Purple Skull Charge,violeti figure da saroste
block.minecraft.banner.skull.cyan,Cyan Skull Charge,ciani figure da saroste
block.minecraft.banner.skull.light_gray,Light Gray Skull Charge,mirdo huyorangi figure da saroste
block.minecraft.banner.skull.gray,Gray Skull Charge,huyorangi figure da saroste
block.minecraft.banner.skull.pink,Pink Skull Charge,rozorangi figure da saroste
block.minecraft.banner.skull.lime,Lime Skull Charge,Lime figure da saroste
block.minecraft.banner.skull.yellow,Yellow Skull Charge,limonorangi figure da saroste
block.minecraft.banner.skull.light_blue,Light Blue Skull Charge,samanonili figure da saroste
block.minecraft.banner.skull.magenta,Magenta Skull Charge,majenti figure da saroste
block.minecraft.banner.skull.orange,Orange Skull Charge,oranji figure da saroste
block.minecraft.banner.skull.white,White Skull Charge,baki figure da saroste
block.minecraft.banner.flower.black,Black Flower Charge,cerni figure da fule
block.minecraft.banner.flower.red,Red Flower Charge,kirmi figure da fule
block.minecraft.banner.flower.green,Green Flower Charge,lugi figure da fule
block.minecraft.banner.flower.brown,Brown Flower Charge,bruni figure da fule
block.minecraft.banner.flower.blue,Blue Flower Charge,nili figure da fule
block.minecraft.banner.flower.purple,Purple Flower Charge,violeti figure da fule
block.minecraft.banner.flower.cyan,Cyan Flower Charge,ciani figure da fule
block.minecraft.banner.flower.light_gray,Light Gray Flower Charge,mirdo huyorangi figure da fule
block.minecraft.banner.flower.gray,Gray Flower Charge,huyorangi figure da fule
block.minecraft.banner.flower.pink,Pink Flower Charge,rozorangi figure da fule
block.minecraft.banner.flower.lime,Lime Flower Charge,Lime figure da fule
block.minecraft.banner.flower.yellow,Yellow Flower Charge,limonorangi figure da fule
block.minecraft.banner.flower.light_blue,Light Blue Flower Charge,samanonili figure da fule
block.minecraft.banner.flower.magenta,Magenta Flower Charge,majenti figure da fule
block.minecraft.banner.flower.orange,Orange Flower Charge,oranji figure da fule
block.minecraft.banner.flower.white,White Flower Charge,baki figure da fule
block.minecraft.banner.border.black,Black Bordure,cerni kenare
block.minecraft.banner.border.red,Red Bordure,kirmi kenare
block.minecraft.banner.border.green,Green Bordure,lugi kenare
block.minecraft.banner.border.brown,Brown Bordure,bruni kenare
block.minecraft.banner.border.blue,Blue Bordure,nili kenare
block.minecraft.banner.border.purple,Purple Bordure,violeti kenare
block.minecraft.banner.border.cyan,Cyan Bordure,ciani kenare
block.minecraft.banner.border.light_gray,Light Gray Bordure,mirdo huyorangi kenare
block.minecraft.banner.border.gray,Gray Bordure,huyorangi kenare
block.minecraft.banner.border.pink,Pink Bordure,rozorangi kenare
block.minecraft.banner.border.lime,Lime Bordure,Lime kenare
block.minecraft.banner.border.yellow,Yellow Bordure,limonorangi kenare
block.minecraft.banner.border.light_blue,Light Blue Bordure,samanonili kenare
block.minecraft.banner.border.magenta,Magenta Bordure,majenti kenare
block.minecraft.banner.border.orange,Orange Bordure,oranji kenare
block.minecraft.banner.border.white,White Bordure,baki kenare
block.minecraft.banner.curly_border.black,Black Bordure Indented,cerni danti kenare
block.minecraft.banner.curly_border.red,Red Bordure Indented,kirmi danti kenare
block.minecraft.banner.curly_border.green,Green Bordure Indented,lugi danti kenare
block.minecraft.banner.curly_border.brown,Brown Bordure Indented,bruni danti kenare
block.minecraft.banner.curly_border.blue,Blue Bordure Indented,nili danti kenare
block.minecraft.banner.curly_border.purple,Purple Bordure Indented,violeti danti kenare
block.minecraft.banner.curly_border.cyan,Cyan Bordure Indented,ciani danti kenare
block.minecraft.banner.curly_border.light_gray,Light Gray Bordure Indented,mirdo huyorangi danti kenare
block.minecraft.banner.curly_border.gray,Gray Bordure Indented,huyorangi danti kenare
block.minecraft.banner.curly_border.pink,Pink Bordure Indented,rozorangi danti kenare
block.minecraft.banner.curly_border.lime,Lime Bordure Indented,Lime danti kenare
block.minecraft.banner.curly_border.yellow,Yellow Bordure Indented,limonorangi danti kenare
block.minecraft.banner.curly_border.light_blue,Light Blue Bordure Indented,Light nili danti kenare
block.minecraft.banner.curly_border.magenta,Magenta Bordure Indented,majenti danti kenare
block.minecraft.banner.curly_border.orange,Orange Bordure Indented,oranji danti kenare
block.minecraft.banner.curly_border.white,White Bordure Indented,baki danti kenare
block.minecraft.banner.mojang.black,Black Thing,cerni xey
block.minecraft.banner.mojang.red,Red Thing,rozorangi xey
block.minecraft.banner.mojang.green,Green Thing,lugi xey
block.minecraft.banner.mojang.brown,Brown Thing,bruni xey
block.minecraft.banner.mojang.blue,Blue Thing,nili xey
block.minecraft.banner.mojang.purple,Purple Thing,violeti Thing
block.minecraft.banner.mojang.cyan,Cyan Thing,ciani Thing
block.minecraft.banner.mojang.light_gray,Light Gray Thing,mirdo huyorangi xey
block.minecraft.banner.mojang.gray,Gray Thing,huyorangi xey
block.minecraft.banner.mojang.pink,Pink Thing,rozorangi xey
block.minecraft.banner.mojang.lime,Lime Thing,Lime Thing
block.minecraft.banner.mojang.yellow,Yellow Thing,limonorangi xey
block.minecraft.banner.mojang.light_blue,Light Blue Thing,samanonili xey
block.minecraft.banner.mojang.magenta,Magenta Thing,majenti Thing
block.minecraft.banner.mojang.orange,Orange Thing,oranji xey
block.minecraft.banner.mojang.white,White Thing,baki xey
block.minecraft.banner.straight_cross.black,Black Cross,cerni kruse
block.minecraft.banner.straight_cross.red,Red Cross,kirmi kruse
block.minecraft.banner.straight_cross.green,Green Cross,lugi kruse
block.minecraft.banner.straight_cross.brown,Brown Cross,bruni kruse
block.minecraft.banner.straight_cross.blue,Blue Cross,nili kruse
block.minecraft.banner.straight_cross.purple,Purple Cross,violeti kruse
block.minecraft.banner.straight_cross.cyan,Cyan Cross,ciani kruse
block.minecraft.banner.straight_cross.light_gray,Light Gray Cross,mirdo huyorangi kruse
block.minecraft.banner.straight_cross.gray,Gray Cross,huyorangi kruse
block.minecraft.banner.straight_cross.pink,Pink Cross,rozorangi kruse
block.minecraft.banner.straight_cross.lime,Lime Cross,Lime kruse
